id,parsedContent
a44, 미세 조류 바이오매스 생산 기술 경제 미세 조류 배양 기술 미세 조류 바이오매스 수확 처리 기술 미세 조류 고부 가치 물질 탐색 기술 바이오매스 생산 기술 개선 점미세 조류 고부 가치 자원 활용 바이오 기능 소재 생산 기술 바이오 플라스틱 생산 기술 미세 조류 환경 활용 가능 시사점 
a45, 표토 보전 정책 국가 정책 전략 환경 영향 중 표토 보전 전략 환경영향 규정 도시 상위 표토 보전 지방 자치 단체 전략 환경 영향 중 표토 보전 제언 
a46, 국내 지하수 보전 정책 지하수 환경 문제 사전 예방 국내 외 지하수 환경 문제 지하수 보전 사전 예방 국내 지하수 정책 제도 문제점 문제점 환경영향 통 지하수 보전 지하수 보전 예방 정책 도구 환경영향 활용 지하수 대 환경영향 문제점 지하수 대 환경영향 개선 지하수 지하수 영향 예측 감방 사후 영향 맺음말 지하수 영향 예시 국내 지하수 취약 기준
a47,장 환경 보건 환경 보건 정책 분류 설정 환경 보건 정책 환경 보건 정책 분류 해외 환경 보건 정책 우수 환경 보건 감시 환경 유해 자 노출 건강 영향 모니터링 역학 추진 활용 생활 주변 환경 오염 실내 라돈 라돈 저감 지원 제언온실가스 감축 온실가스 감축 정책 분류 해외 온실가스 감축 정책 카드 시범 
a48, 건강 영향 소통 건강 영향 소통 건강 영향 소통 건강 영향 소통 개선제작 건강 영향 리스크 제작 제작 국내 제작 시범 적용 제언 
a49, 공공 데이터 개방 환경 구축 공공 데이터 개방 기대 효과 환경 구축 추진 환경 구축 형태 환경 구축 활용 환경 정형 환경 축적 지속 확보 환경 활용 방 수요 창출 제언 
a50, 기후 변화 따르다 연안 시스템 잠재 리스크 태풍 특성 현재 태풍 조위 상승 리스크 해수면 상승 따르다 태풍 빈도 변화 기후 변화 시나리오 잠재 리스크 연안 시스템 정량 리스크 목포 통영 마산 리스크 함수 비교기후 변화 리스크 방안 문제 국제기구 요국 리스크 기후 변화 리스크 제언 미래기 후 리스크 기후 변화 리스크 가이드
a51,론시스템 다이내믹스 시스템 다이내믹스 시스템 다이내믹스 링 과정 시스템 다이내믹스 특성기존 검토 자본재 기후 변화 경제 통합 대 비판 검토 기후 변화 수자원 공급 수요 미치다 영향 멕시코 기후 변화 기후 변화 정책 다이내믹스 탄소세 부과 따르다 에너지 경제 환경 변화 기후 변화 대응 상수도 시설 온실가스 감축 정책 소계 온실가스 배출 최적 감축 방안 시스템 다이내믹스 연계 해수면 상승 침수 영향 기후 변화 전망 시스템 다이내믹스 기후 환경 전망 인과 지도 기후 변화 영향 플로우 다이어그램 파라미터 행태 인과 행태 실험 통 정책 시사점정책 실험 기후 변화 예산 비율 관 정책 실험 정책 시사점 폭염 에너지 수자원 관 정책 실험 정책 시사점 제언 정책 제언 기후 변화 시스템 다이내믹스 통계 출처 정리
a52, 기후 변화 대응 역량 기후 변화 취약 기후 변화 리스크 공공 서비스 기반 기후 변화 대응 역량 구축 적응 대책 서비스 관점 분류 국내 기후 변화 적응 시설 설치 기준 검토 기후 변화 대응 역량 지표 무더위 쉼터 대 대응 역량 시범 적용 제언 무더위 쉼터 관 설문 자 무더위 쉼터 관 설문 자 
a53, 가이드라인 국내외 가이드라인 환경부 한국 환경 정책 원 기초 지자체 기후 변화 적응 대책 세부 시행 가이드라인 유엔 기후 변화 따르다 적응 정책 프레임워크 유엔 기후 변화 협약 국가 적응 관 미주 은행 리스크 시사점최빈국 기후 변화 적응 가이드라인 가이드라인 프레임워크 선정 차별 지역 기후 변화 전망 기후 변화 적응 대 니즈 파악 기후 변화 영향 말다 기후 변화 취약 바 기후 변화 리스크 사다 기후 변화 적응 순위 선정 모니터링 이행 체제 가이드라인 활용 방 4장 가이드라인 적용 부탄 기후 변화 적응 전략 부탄 기후 변화 적응 지역 기후 변화 전망 기후 변화 적응 대 니즈 파악 기후 변화 영향 말다 기후 변화 취약 바 기후 변화 리스크 사다 기후 변화 적응 순위 선정 모니터링 이행 체제 가이드라인 적용 통 시사점 제언 부탄 기후 변화 목록 부탄 정성 기후 변화 취약 산림 생물 다양 보건 정주 환경 부탄 기후 변화 리스크 목록 지역 전문가 검토 안 부탄 기후 변화 리스크 설문지 농업 예시
a54, 시스템 다이내믹스 물 수급 정책 물 수급 정책 마련 문제 시스템 다이내믹스 물 수급 프레임워크 인과 지도 물 수급 프레임워크 시범 지역 모의 시범 지역 모의 시범 모의 유역 기후 경제 변화 대 물 수급 변화 추이 전망 시범 유역 수자원 전문가 자문 회의 
a55, 기후 환경 리스크 커뮤니케이션 기후 환경 정보 제공 환경 생태 서비스 환경 예술 기후 환경 문화 서비스 도입 기후 환경 문화 서비스 수요 기후 환경 문화 서비스 기후 환경 문화 서비스 기후 환경 문화 서비스 수요 환경 문화 예술 융합 통 기후 환경 문화 서비스 콘텐츠 방안 기후 환경 문화 서비스 원칙 요소 생태 문화 예술 콘텐츠 융합 기후 환경 문화 서비스 향후 전망기후 환경 문화 서비스 제공 리스크 커뮤니케이션 기후 환경 문화 서비스 제공 전략 기후 환경 문화 서비스 제도 개선 방안 기후 환경 문화 서비스 경제 기대 효과 
a56, 자연환경 시민 과학 발전 요인 자발 자연환경 기반 네트워크 형성 기술 효과 적용 국가 자연환경 시민 과학 활용 지방 자치 단체 중심 되다 자연환경 장려발전 요인 국내 검토 자연환경 단체 기술 적용 국가 모니터링 지점 구축 왜곡 완화 지방 자치 단체 시민 참여 자연환경 발전 요인 국내 도입 정책 자연환경 시민 과학 활용 유형 시민 과학 적용 유형 분류 모니터링 사이트 시민 과학 적용 유형 국내 자연환경 시민 과학 적용 유형 도입 방결 민간단체 자연환경 설문 지
a57, 해외 환경 정보 인벤토리 초안 설계 환경 정보 활용 정보 주제 분류 원칙 정보 분류표 초안카드 시범 설계 카드 시범 설계 카드 시범 정보 분류표 수정안 활용 방안 의의 한계 정보 분류표 수정안 활용 방 제언 향후 추진 
a58, 자연환경 선정 국내외 환경 자연환경 포함 국제 지수 공간 기반 자연환경 보전 지역 자연환경 소결 북한 지역 자연환경 북한 지역 환경 식생 지수 환경 소결 4장 북한 지역 자연환경 환경 공간 정보 구축 북한 지역 자연환경 고려 북한 지역 자연환경 선정 자연환경 우수 지역 수집 구축 5장 북한 지역 자연환경 우수 지역 정책 방안 북한 지역 자연환경 로지스틱 회귀 자연환경 정확 검증 자연환경 기초 정책 방 제언 발전 방 참다 
a59, 국내 환경 정보 기술 국내 환경 공간 정보 구축 국내 환경 공간 정보 구축 기관 환경 공간 정보 범주 환경 공간 정보 인벤토리 구축 기술 기술 활용 기술 환경 융합 환경 공간 정보 기술 환경 활용 메타 텍스트 마이닝 빅 데이터 기반 텍스트 마이닝 기법 텍스트 마이닝 기반 환경 활용 국내 환경 공간 정보 환경 활용 수집 텍스트 마이닝 시각화 기술 환경 활용 수집 텍스트 마이닝 시각화 기술 환경 공간 정보 연계 기술 반영 환경 공간 정보 활용 기술 적용 환경 공간 정보 활용 기술 지도 기술 환경 적용 통 환경 공간 정보 활용 예시 기후 변화 폭염 재난 재해 지진 제언 정책 제언 기술 환경 공간 정보 융합 기술 환경 공간 정보 융합 전략 제언 한계점 향후 환경 공간 정보 제공 시스템 인벤토리 환경 주제 인벤토리
a60, 친환경 소비 지표 친환경 소비 친환경 소비 지표 검토친환경 소비 친환경 소비 지표 결정 요인 친환경 소비 태도 행동 모형 구축 검토 친환경 소비 태도 행동 모형 구축친환경 소비 저해 요인 재화 선정 수집 제품 친환경 소비 저해 요인 제언 친환경 태도 행동 설문지
a61, 녹색 경제 지표 국내외 동향 지속 가능 발전 녹색 성장 녹색 경제 비교 녹색 성장 지표 녹색 성장 지표 녹색 경제 지표 여타 녹색 경제 지표 국내 동향녹색 경제 지표 녹색 경제 지표 틀 지표 집합 한국 녹색 경제 지표 틀 한국 녹색 경제 지표 집합 대표 지표대표 지표 한 한국 녹색 경제 녹색 활동 녹색 생산 녹색 인프라 경제 시스템 종합맺음말 향후 녹색 경제 후보 지표 출처 녹색 경제 지표 산정 녹색 성장 지표 지수 국제 비교
a62, 국내외 원자력 사고 국내외 원자력 원자력 사고 분류 국외 원자력 중대 사고 후쿠시마 원자력 발전소 사고 후쿠시마 원자력 발전소 사고 경위 방사성 물질 방출 일본 정부 대응후쿠시마 사고 영향 자연환경 프레임워크 대기 삼림 토양 하천 호수 지하수 해양 제염후쿠시마 사고 영향 환경 프레임워크 피난 정보 격차 지역 풍문 피해 낙인 효과결 원자력 용어 단위 정리 방사성 배 출물 분류 특성
a63, 생물 다양 협약 논의 동향 우리 나라 대응 방안 생물 다양 협약 국제 회의 개최 의제 우리 나라 대응 도출 협력 기구 국제 회의국가 생물 다양 전략 국가 정책 도구 지방 자치 단체 생물 다양 재정 4장 아시아 지역 양자 협력 구축 아세안 회원국 바이오 브릿지 이니셔티브 시범 아세안 회원국 협력 구축 컨퍼런스 참석 한중 자연환경 보전 협력 구축 발굴 협력 시행국내외 생물 다양 네트워크 시민 단체 워크숍 개최 아세안 유산 공원 자 역량 강화 워크숍 개최 시 환경 자 워크숍 개최 생태관광 실태 설문 지
a64, 지속 가능 구축 지속 가능 지속 가능 지표 비교 지속 가능 수정 보완 낙동강 권역 낙동강 권역 낙동강 권역 상하수도 4장 낙동강 권역 지속 가능 경제 지속 가능 낙동강 권역 지속 가능 낙동강 권역 환경 지속 가능 낙동강 권역 지속 가능 5장 낙동강 권역 지속 가능 지수 지속 가능 지수 산정 광역시 시 군 지역 물 서비스 지속 가능 지속 가능 지표 간 회귀 군집 통 지자체 유형 벤치마킹지속 가능 물 서비스 제언 해외 물 서비스 법 제도 장치 국내 물 서비스 법 소결 지역 지속 가능 표 전국 권역 상하수도 시설 상하수도 요금 대시보드 환경 책임감 설문 
a65, 지속 가능 구축 지속 가능 지속 가능 지표 비교 지속 가능 수정 보완 낙동강 권역 낙동강 권역 낙동강 권역 상하수도 4장 낙동강 권역 지속 가능 경제 지속 가능 낙동강 권역 지속 가능 낙동강 권역 환경 지속 가능 낙동강 권역 지속 가능 5장 낙동강 권역 지속 가능 지수 지속 가능 지수 산정 광역시 시 군 지역 물 서비스 지속 가능 지속 가능 지표 간 회귀 군집 통 지자체 유형 벤치마킹지속 가능 물 서비스 제언 해외 물 서비스 법 제도 장치 국내 물 서비스 법 소결 지역 지속 가능 표 전국 권역 상하수도 시설 상하수도 요금 대시보드 환경 책임감 설문 
a66, 남북한 자연 재난 유형 비교 북한 자연재해 유형 우리 나라 자연 재난 유형 남북한 자연 재난 비교 소결 북한 지역 자연 재난 유형 수집 북한 지역 자연 재난 발생 추이 북한 지역 자연 재난 피해 자연 재난 북한 동향 소결 4장 북한 자연 재난 대응 정책 북한 자연 재난 대응 환경 보호 정책 시대 북한 자연 재난 대응 법 북한 자연 재난 대응 조직 북한 주재 국제기구 소결 5장 북한 자연 재난 대응 남북 협력 방안 자연 재난 대응 남북한 간 협력 대북 인도 지원 자연 재난 대응 남북 협력 접근 추진 남북한 협력 가능 시범 지역 선정 예비 검토 소결 향후 결 한계 향후 북한 자연 재난 자연재해 북한 발간 논문 
a67, 한중일 국 환경 여건 한국 환경 중국 환경 일본 환경 한중일 국 환경 정책 동향 한국 환경 정책 동향 중국 환경 정책 동향 일본 환경 정책 동향한중일 국 환경 투자 상호 관계 국제 연관 한중일 환경 투자 시나리오 설정 의미 한계 향후 한중일 국 환경 협력 추진 방식 비교 동북아 환경 협력 비교 도구 한중일 환경 협력체 한중일 기업 환경 협력 추진 시사점 국제 환경 연관 표 생산 유발 수표 국제 환경 연관 표 부가 치유 발계 수표
